application_id,school_id,programme_level,tuition_amount,household_income_monthly,number_of_dependents,orphan_status,disability_status,sponsor_type,has_other_scholarship,employment_status,cgpa,academic_standing,years_remaining,state_of_origin,socioeconomic_index,income_bracket,tuition_income_ratio
APP_001821,UNI_005,ND,167519,293850,1,0,0,Guardian,0,Unemployed,4.01,Good,2,Lagos,0.44,High,0.57
APP_001822,UNI_024,MSc,92437,311087,2,0,0,Parent,0,Part-time,2.07,Good,2,Anambra,0.32,High,0.3
APP_001823,UNI_001,ND,142146,346468,5,0,0,None,0,Unemployed,1.72,Good,1,Nasarawa,0.82,High,0.41
APP_001824,UNI_026,BSc,107618,304459,0,0,0,Parent,0,Part-time,3.13,Good,3,Oyo,0.44,High,0.35
APP_001825,UNI_004,HND,261839,30352,6,0,0,Parent,0,Unemployed,1.67,Good,1,Anambra,0.41,Low,8.63
APP_001826,UNI_015,MSc,89705,54497,1,0,0,None,0,Part-time,2.83,Good,2,Borno,0.7,Low,1.65
APP_001827,UNI_020,BSc,268218,196046,1,0,0,Parent,0,Unemployed,4.14,Good,1,Enugu,0.42,Upper-Middle,1.37
APP_001828,UNI_019,BSc,299288,47228,7,0,0,None,0,Unemployed,3.15,Good,3,Kano,0.52,Low,6.34
APP_001829,UNI_003,HND,423056,28882,0,0,0,Parent,1,Part-time,4.46,Good,4,Enugu,0.9,Low,14.65
APP_001830,UNI_020,BSc,393894,274962,7,0,0,None,0,Unemployed,4.11,Good,3,Plateau,0.54,High,1.43
APP_001831,UNI_011,BSc,124379,167340,3,0,0,Parent,0,Unemployed,3.33,Good,4,Borno,0.52,Upper-Middle,0.74
APP_001832,UNI_017,BSc,132682,263180,2,0,0,Parent,0,Part-time,4.11,Good,1,Ondo,0.76,High,0.5
APP_001833,UNI_030,ND,275785,306607,5,1,0,Parent,0,Unemployed,1.81,Good,4,Benue,0.23,High,0.9
APP_001834,UNI_027,MSc,185894,96789,1,0,0,Parent,0,Unemployed,2.16,Good,4,Ondo,0.46,Lower-Middle,1.92
APP_001835,UNI_013,BSc,267991,105940,5,0,0,Guardian,0,Unemployed,3.81,Probation,4,Kogi,0.69,Lower-Middle,2.53
APP_001836,UNI_011,HND,140384,291971,2,0,0,None,0,Part-time,1.52,Good,2,Enugu,0.84,High,0.48
APP_001837,UNI_002,BSc,210512,227546,6,0,0,Parent,0,Unemployed,1.52,Good,3,Benue,0.65,Upper-Middle,0.93
APP_001838,UNI_009,BSc,393272,184134,0,0,0,None,0,Unemployed,2.76,Good,1,Ekiti,0.57,Upper-Middle,2.14
APP_001839,UNI_026,BSc,101283,110690,7,0,0,Parent,0,Unemployed,4.36,Good,4,Enugu,0.52,Lower-Middle,0.92
APP_001840,UNI_002,HND,129506,21585,4,0,0,Parent,0,Unemployed,4.74,Good,2,Oyo,0.54,Low,6.0
APP_001841,UNI_021,BSc,319173,334676,0,0,0,None,0,Unemployed,3.64,Good,2,Kaduna,0.53,High,0.95
APP_001842,UNI_009,BSc,264697,287571,2,0,0,None,0,Unemployed,4.64,Good,1,Kano,0.86,High,0.92
APP_001843,UNI_009,BSc,247035,101156,1,0,0,Parent,0,Unemployed,4.3,Good,2,Kaduna,0.77,Lower-Middle,2.44
APP_001844,UNI_008,BSc,323244,265954,6,0,0,None,0,Unemployed,2.16,Good,1,Kano,0.43,High,1.22
APP_001845,UNI_017,BSc,220251,29033,2,0,0,None,0,Unemployed,2.83,Good,3,Borno,0.24,Low,7.59
APP_001846,UNI_001,BSc,436584,182142,6,0,0,Parent,0,Unemployed,3.56,Good,2,Anambra,0.68,Upper-Middle,2.4
APP_001847,UNI_025,ND,448793,132458,4,0,0,None,0,Part-time,2.0,Good,3,Kano,0.71,Upper-Middle,3.39
APP_001848,UNI_029,BSc,91955,200176,1,0,0,None,0,Unemployed,2.53,Good,2,Borno,0.74,Upper-Middle,0.46
APP_001849,UNI_011,BSc,325144,32199,6,0,0,Parent,1,Unemployed,4.0,Good,3,Kogi,0.36,Low,10.1
APP_001850,UNI_008,HND,386732,173799,4,0,0,None,0,Unemployed,2.64,Good,3,Oyo,0.65,Upper-Middle,2.23
APP_001851,UNI_010,HND,176626,22931,6,0,0,Guardian,0,Part-time,4.56,Good,1,Lagos,0.65,Low,7.7
APP_001852,UNI_025,BSc,264642,100379,3,0,0,Guardian,0,Part-time,2.84,Good,4,Osun,0.28,Lower-Middle,2.64
APP_001853,UNI_007,BSc,412018,207265,5,0,0,Parent,0,Part-time,2.23,Good,4,Oyo,0.74,Upper-Middle,1.99
APP_001854,UNI_003,BSc,259751,287843,0,0,0,None,0,Unemployed,2.19,Good,3,Benue,0.61,High,0.9
APP_001855,UNI_003,BSc,226216,274031,3,0,0,Parent,0,Unemployed,3.77,Good,2,Borno,0.55,High,0.83
APP_001856,UNI_018,ND,147959,178393,2,1,0,None,0,Unemployed,2.71,Probation,3,Ekiti,0.23,Upper-Middle,0.83
APP_001857,UNI_005,BSc,88272,343176,7,0,0,Parent,0,Part-time,2.28,Good,4,Ondo,0.52,High,0.26
APP_001858,UNI_012,MSc,212645,27636,3,0,0,None,0,Unemployed,3.79,Good,2,Benue,0.8,Low,7.69
APP_001859,UNI_012,BSc,104419,349540,0,0,0,Parent,0,Unemployed,2.89,Good,1,Kano,0.46,High,0.3
APP_001860,UNI_019,HND,293411,140249,1,0,0,None,0,Part-time,4.29,Good,2,Nasarawa,0.89,Upper-Middle,2.09
APP_001861,UNI_030,BSc,128555,297133,5,1,0,Parent,0,Part-time,3.31,Good,1,Osun,0.75,High,0.43
APP_001862,UNI_006,HND,216248,71086,4,0,0,None,0,Part-time,4.71,Good,4,Ekiti,0.78,Lower-Middle,3.04
APP_001863,UNI_002,BSc,247233,264613,6,0,0,Parent,1,Unemployed,2.74,Good,2,Lagos,0.61,High,0.93
APP_001864,UNI_012,BSc,274512,253743,7,0,0,None,0,Full-time,2.43,Good,2,Benue,0.4,High,1.08
APP_001865,UNI_019,BSc,319133,318206,1,1,0,Guardian,0,Part-time,3.63,Good,2,Enugu,0.48,High,1.0
APP_001866,UNI_005,HND,269934,230409,5,0,0,Parent,0,Unemployed,3.84,Good,4,Benue,0.63,Upper-Middle,1.17
APP_001867,UNI_012,MSc,202082,50398,3,0,0,None,0,Unemployed,1.56,Good,3,Borno,0.82,Low,4.01
APP_001868,UNI_027,BSc,226236,90774,2,0,0,None,0,Full-time,3.71,Good,1,Oyo,0.71,Lower-Middle,2.49
APP_001869,UNI_027,BSc,105379,284978,3,0,0,None,0,Unemployed,2.1,Good,2,Rivers,0.45,High,0.37
APP_001870,UNI_017,BSc,302261,330347,0,0,0,Parent,0,Unemployed,4.66,Good,4,Anambra,0.38,High,0.91
APP_001871,UNI_029,BSc,360512,327820,0,0,0,None,0,Unemployed,3.4,Good,4,Plateau,0.64,High,1.1
APP_001872,UNI_017,BSc,300113,46230,2,0,1,Parent,0,Part-time,1.92,Good,3,Benue,0.26,Low,6.49
APP_001873,UNI_010,BSc,251317,113715,5,0,0,None,0,Unemployed,1.67,Good,3,Kogi,0.46,Lower-Middle,2.21
APP_001874,UNI_025,BSc,184302,251048,1,1,0,Parent,0,Full-time,4.4,Good,4,Benue,0.38,High,0.73
APP_001875,UNI_023,HND,178906,290334,6,0,0,Parent,0,Unemployed,4.31,Good,1,Borno,0.81,High,0.62
APP_001876,UNI_017,BSc,123327,109364,6,0,0,Parent,0,Unemployed,2.93,Good,1,Lagos,0.66,Lower-Middle,1.13
APP_001877,UNI_015,BSc,257526,155422,0,0,0,Guardian,0,Part-time,1.79,Good,2,Rivers,0.28,Upper-Middle,1.66
APP_001878,UNI_012,ND,435931,316199,0,0,0,Guardian,0,Unemployed,2.79,Good,4,Abuja,0.56,High,1.38
APP_001879,UNI_030,BSc,257813,194758,2,0,0,None,0,Unemployed,4.01,Good,4,Oyo,0.75,Upper-Middle,1.32
APP_001880,UNI_016,MSc,111977,179772,1,0,1,Parent,0,Unemployed,3.68,Good,3,Benue,0.28,Upper-Middle,0.62
APP_001881,UNI_024,MSc,341456,92146,7,0,0,Parent,0,Unemployed,4.36,Good,1,Enugu,0.6,Lower-Middle,3.71
APP_001882,UNI_019,BSc,86714,127554,7,0,0,Parent,0,Part-time,3.98,Probation,3,Enugu,0.73,Upper-Middle,0.68
APP_001883,UNI_008,ND,186680,279365,3,0,0,Guardian,0,Unemployed,2.59,Good,4,Ondo,0.35,High,0.67
APP_001884,UNI_021,BSc,419381,307321,4,0,0,None,0,Unemployed,2.63,Probation,3,Kaduna,0.85,High,1.36
APP_001885,UNI_017,ND,132299,227778,2,0,0,Parent,0,Unemployed,3.64,Good,4,Borno,0.59,Upper-Middle,0.58
APP_001886,UNI_023,MSc,407268,74339,1,0,0,Parent,0,Unemployed,2.52,Probation,4,Plateau,0.64,Lower-Middle,5.48
APP_001887,UNI_005,HND,435196,331426,4,0,0,None,0,Unemployed,4.36,Good,2,Oyo,0.45,High,1.31
APP_001888,UNI_022,HND,383056,257420,6,0,0,Guardian,1,Part-time,2.58,Good,3,Kaduna,0.74,High,1.49
APP_001889,UNI_016,BSc,148446,192142,2,0,0,None,0,Full-time,3.11,Good,3,Enugu,0.62,Upper-Middle,0.77
APP_001890,UNI_006,BSc,294862,211775,3,0,0,Parent,0,Full-time,1.64,Probation,4,Oyo,0.84,Upper-Middle,1.39
APP_001891,UNI_008,BSc,141516,176478,3,0,0,Guardian,0,Unemployed,1.89,Good,3,Ekiti,0.54,Upper-Middle,0.8
APP_001892,UNI_025,BSc,205223,340153,1,0,0,Parent,0,Unemployed,1.94,Good,1,Ondo,0.63,High,0.6
APP_001893,UNI_018,HND,247188,21066,1,0,0,Guardian,0,Part-time,2.64,Good,4,Ekiti,0.6,Low,11.73
APP_001894,UNI_025,HND,163521,221578,3,0,0,None,0,Part-time,1.88,Good,4,Benue,0.6,Upper-Middle,0.74
APP_001895,UNI_012,BSc,151366,335084,3,0,0,Parent,0,Part-time,3.01,Good,1,Lagos,0.7,High,0.45
APP_001896,UNI_015,ND,255369,281803,2,0,1,Parent,0,Unemployed,2.39,Good,2,Kaduna,0.27,High,0.91
APP_001897,UNI_027,BSc,120888,70469,5,0,0,Parent,0,Unemployed,2.4,Good,3,Kano,0.62,Lower-Middle,1.72
APP_001898,UNI_026,BSc,398339,174422,6,0,0,None,0,Unemployed,2.97,Good,2,Anambra,0.49,Upper-Middle,2.28
APP_001899,UNI_009,BSc,426154,245843,5,1,0,Parent,0,Unemployed,4.32,Good,1,Anambra,0.52,Upper-Middle,1.73
APP_001900,UNI_013,MSc,282088,200271,1,0,0,None,0,Part-time,4.01,Good,2,Anambra,0.5,Upper-Middle,1.41
APP_001901,UNI_026,MSc,286051,144648,4,0,0,None,1,Unemployed,4.42,Good,4,Kogi,0.28,Upper-Middle,1.98
APP_001902,UNI_015,MSc,265406,255514,3,0,0,Parent,0,Part-time,4.77,Good,2,Ekiti,0.21,High,1.04
APP_001903,UNI_010,HND,178474,85133,4,0,0,Parent,0,Unemployed,1.54,Good,3,Borno,0.27,Lower-Middle,2.1
APP_001904,UNI_016,ND,209986,41245,1,1,0,Guardian,0,Part-time,3.79,Good,4,Ondo,0.5,Low,5.09
APP_001905,UNI_007,HND,148345,128574,6,0,0,Parent,0,Full-time,1.9,Good,3,Borno,0.46,Upper-Middle,1.15
APP_001906,UNI_017,BSc,202617,63266,1,0,0,Parent,0,Part-time,4.59,Probation,4,Kano,0.3,Lower-Middle,3.2
APP_001907,UNI_023,MSc,238002,252791,0,0,0,None,0,Unemployed,2.25,Probation,3,Ekiti,0.71,High,0.94
APP_001908,UNI_026,BSc,139117,113254,3,1,0,None,0,Unemployed,2.65,Good,1,Borno,0.7,Lower-Middle,1.23
APP_001909,UNI_021,ND,365239,59218,6,0,0,Parent,0,Unemployed,4.73,Good,4,Ondo,0.84,Low,6.17
APP_001910,UNI_022,MSc,288554,197250,5,0,0,None,0,Full-time,4.36,Good,4,Ondo,0.79,Upper-Middle,1.46
APP_001911,UNI_026,BSc,83991,222772,5,0,0,Parent,1,Unemployed,1.66,Good,3,Rivers,0.78,Upper-Middle,0.38
APP_001912,UNI_007,ND,103519,27787,7,0,0,None,1,Part-time,1.65,Good,4,Anambra,0.76,Low,3.73
APP_001913,UNI_014,BSc,368801,65286,1,0,0,None,0,Unemployed,4.2,Good,1,Oyo,0.82,Lower-Middle,5.65
APP_001914,UNI_015,ND,342970,282225,1,0,1,Parent,0,Part-time,1.73,Good,1,Kaduna,0.56,High,1.22
APP_001915,UNI_021,BSc,253697,23005,3,0,0,Parent,0,Unemployed,4.31,Good,1,Plateau,0.25,Low,11.03
APP_001916,UNI_007,HND,424193,93944,0,0,0,None,0,Unemployed,4.55,Good,3,Kaduna,0.6,Lower-Middle,4.52
APP_001917,UNI_009,BSc,97801,151406,0,0,0,None,0,Part-time,1.58,Good,3,Oyo,0.79,Upper-Middle,0.65
APP_001918,UNI_019,BSc,119566,143438,0,0,1,Guardian,0,Unemployed,2.23,Good,4,Abuja,0.27,Upper-Middle,0.83
APP_001919,UNI_016,BSc,234229,96639,0,0,0,Parent,0,Full-time,1.58,Good,2,Anambra,0.77,Lower-Middle,2.42
APP_001920,UNI_008,BSc,239435,78217,6,0,0,Parent,0,Part-time,1.74,Good,1,Anambra,0.3,Lower-Middle,3.06
APP_001921,UNI_018,BSc,269009,127248,2,0,0,None,0,Part-time,3.26,Good,1,Oyo,0.22,Upper-Middle,2.11
APP_001922,UNI_027,BSc,97421,130257,3,0,1,Parent,0,Part-time,3.91,Good,3,Nasarawa,0.69,Upper-Middle,0.75
APP_001923,UNI_023,MSc,336080,45169,3,0,0,None,0,Unemployed,3.08,Good,1,Ondo,0.65,Low,7.44
APP_001924,UNI_029,ND,337230,247102,3,0,0,None,0,Part-time,2.77,Good,1,Anambra,0.81,Upper-Middle,1.36
APP_001925,UNI_018,BSc,158027,129247,6,0,0,None,0,Full-time,2.18,Probation,3,Plateau,0.66,Upper-Middle,1.22
APP_001926,UNI_030,HND,87546,174524,5,0,1,None,0,Part-time,2.28,Good,4,Kano,0.38,Upper-Middle,0.5
APP_001927,UNI_020,ND,413583,220505,6,0,0,Guardian,0,Unemployed,3.42,Good,2,Oyo,0.84,Upper-Middle,1.88
APP_001928,UNI_007,BSc,257695,339254,0,0,0,Parent,0,Part-time,4.32,Good,3,Ondo,0.83,High,0.76
APP_001929,UNI_003,BSc,358550,77253,0,0,0,Parent,0,Unemployed,2.84,Probation,3,Enugu,0.86,Lower-Middle,4.64
APP_001930,UNI_018,HND,351969,95210,5,0,0,Guardian,0,Unemployed,4.6,Good,4,Lagos,0.72,Lower-Middle,3.7
APP_001931,UNI_027,BSc,321569,112246,7,0,1,None,0,Full-time,1.67,Good,3,Plateau,0.81,Lower-Middle,2.86
APP_001932,UNI_010,BSc,376317,171042,6,0,0,None,0,Unemployed,4.24,Good,4,Oyo,0.37,Upper-Middle,2.2
APP_001933,UNI_007,MSc,341536,49184,5,0,0,None,0,Unemployed,2.62,Good,1,Enugu,0.61,Low,6.94
APP_001934,UNI_017,HND,397763,242167,1,0,0,Guardian,0,Unemployed,4.37,Good,2,Nasarawa,0.39,Upper-Middle,1.64
APP_001935,UNI_014,MSc,425258,58365,2,0,0,Parent,0,Unemployed,4.53,Good,4,Kano,0.43,Low,7.29
APP_001936,UNI_024,HND,449215,51217,5,0,0,Parent,0,Unemployed,3.81,Probation,3,Anambra,0.78,Low,8.77
APP_001937,UNI_003,BSc,376518,25051,3,0,0,Parent,0,Unemployed,2.67,Good,4,Abuja,0.7,Low,15.03
APP_001938,UNI_012,ND,252483,102662,2,0,0,None,0,Full-time,3.01,Good,2,Benue,0.85,Lower-Middle,2.46
APP_001939,UNI_028,ND,406512,163947,6,0,0,None,0,Part-time,3.32,Good,4,Kogi,0.75,Upper-Middle,2.48
APP_001940,UNI_013,BSc,350460,137959,5,0,1,Parent,0,Unemployed,3.02,Good,3,Ekiti,0.4,Upper-Middle,2.54
APP_001941,UNI_002,BSc,352700,202734,7,0,0,Parent,0,Unemployed,4.11,Good,2,Lagos,0.82,Upper-Middle,1.74
APP_001942,UNI_003,HND,184554,277962,3,0,0,None,0,Part-time,4.05,Good,1,Borno,0.25,High,0.66
APP_001943,UNI_005,HND,311059,267135,0,0,0,None,0,Unemployed,1.54,Good,1,Osun,0.26,High,1.16
APP_001944,UNI_011,BSc,124494,78475,6,0,0,Parent,1,Full-time,2.0,Good,2,Kano,0.39,Lower-Middle,1.59
APP_001945,UNI_008,ND,426815,313218,0,0,0,None,0,Full-time,2.7,Probation,2,Lagos,0.76,High,1.36
APP_001946,UNI_026,BSc,112481,88052,3,0,0,Parent,0,Unemployed,3.72,Probation,2,Plateau,0.85,Lower-Middle,1.28
APP_001947,UNI_023,ND,108401,42622,7,0,0,Parent,0,Part-time,2.26,Good,4,Enugu,0.65,Low,2.54
APP_001948,UNI_023,HND,120431,262531,4,0,0,Parent,0,Unemployed,2.57,Good,4,Plateau,0.85,High,0.46
APP_001949,UNI_012,BSc,406603,133707,6,0,1,Guardian,0,Unemployed,3.02,Good,3,Oyo,0.62,Upper-Middle,3.04
APP_001950,UNI_007,BSc,432617,218087,0,0,0,Parent,0,Part-time,3.45,Good,2,Abuja,0.85,Upper-Middle,1.98
APP_001951,UNI_015,BSc,203311,233946,7,0,0,None,0,Part-time,4.48,Good,3,Ekiti,0.5,Upper-Middle,0.87
APP_001952,UNI_024,HND,328482,112543,7,0,0,Parent,0,Part-time,4.16,Good,2,Ekiti,0.88,Lower-Middle,2.92
APP_001953,UNI_017,MSc,200327,60982,1,0,0,None,0,Part-time,2.69,Good,4,Kano,0.35,Lower-Middle,3.29
APP_001954,UNI_004,BSc,289754,210141,5,0,1,Parent,0,Full-time,4.03,Good,3,Anambra,0.36,Upper-Middle,1.38
APP_001955,UNI_029,ND,319198,196150,0,0,0,Parent,0,Part-time,4.25,Good,1,Anambra,0.37,Upper-Middle,1.63
APP_001956,UNI_022,BSc,120149,137993,1,0,0,Parent,0,Unemployed,3.22,Good,1,Osun,0.32,Upper-Middle,0.87
APP_001957,UNI_025,BSc,92863,345942,7,0,0,Parent,0,Part-time,2.48,Good,2,Nasarawa,0.56,High,0.27
APP_001958,UNI_013,HND,445632,209856,2,0,0,Parent,0,Part-time,4.61,Probation,2,Kano,0.58,Upper-Middle,2.12
APP_001959,UNI_018,ND,240636,172908,6,0,0,Parent,0,Full-time,4.68,Probation,1,Kogi,0.75,Upper-Middle,1.39
APP_001960,UNI_001,BSc,300696,245854,0,0,0,None,0,Part-time,2.24,Good,4,Enugu,0.41,Upper-Middle,1.22
APP_001961,UNI_016,BSc,102499,88083,5,0,0,None,0,Part-time,4.09,Good,2,Nasarawa,0.84,Lower-Middle,1.16
APP_001962,UNI_013,BSc,318691,123227,0,0,0,Parent,0,Unemployed,1.64,Good,3,Rivers,0.78,Upper-Middle,2.59
APP_001963,UNI_010,ND,337128,310274,5,0,0,None,0,Full-time,1.51,Good,2,Rivers,0.72,High,1.09
APP_001964,UNI_012,ND,431362,265948,2,1,0,Parent,0,Unemployed,2.66,Probation,1,Borno,0.89,High,1.62
APP_001965,UNI_030,BSc,112132,348139,5,0,0,Parent,0,Part-time,3.03,Good,4,Kaduna,0.22,High,0.32
APP_001966,UNI_002,HND,206272,349916,1,0,0,Parent,0,Full-time,3.3,Good,3,Ondo,0.89,High,0.59
APP_001967,UNI_023,BSc,215605,348260,4,1,0,Parent,0,Unemployed,2.75,Good,3,Abuja,0.36,High,0.62
APP_001968,UNI_003,BSc,294034,165511,6,0,0,Parent,1,Full-time,1.93,Good,4,Rivers,0.23,Upper-Middle,1.78
APP_001969,UNI_010,HND,422240,155787,5,0,0,Guardian,0,Part-time,2.64,Good,4,Abuja,0.51,Upper-Middle,2.71
APP_001970,UNI_002,MSc,341085,177179,6,1,0,Parent,0,Full-time,4.21,Good,4,Osun,0.68,Upper-Middle,1.93
APP_001971,UNI_030,BSc,90633,242552,5,0,0,Parent,0,Unemployed,2.61,Good,4,Benue,0.41,Upper-Middle,0.37
APP_001972,UNI_027,BSc,261607,63394,6,0,1,Parent,0,Part-time,3.45,Good,4,Lagos,0.51,Lower-Middle,4.13
APP_001973,UNI_023,ND,346140,320809,1,0,0,Guardian,0,Unemployed,3.75,Good,4,Lagos,0.37,High,1.08
APP_001974,UNI_013,ND,211086,268662,7,0,0,None,0,Unemployed,3.92,Good,4,Rivers,0.2,High,0.79
APP_001975,UNI_013,BSc,343818,183497,6,0,0,Parent,0,Part-time,3.11,Good,3,Rivers,0.83,Upper-Middle,1.87
APP_001976,UNI_018,HND,137251,150753,3,0,0,None,0,Unemployed,1.91,Probation,2,Ondo,0.45,Upper-Middle,0.91
APP_001977,UNI_003,MSc,266781,233850,3,0,0,None,1,Part-time,4.47,Good,2,Borno,0.3,Upper-Middle,1.14
APP_001978,UNI_027,HND,228936,251088,3,0,0,Guardian,0,Part-time,2.36,Good,4,Kano,0.47,High,0.91
APP_001979,UNI_007,BSc,368465,234367,5,0,1,None,1,Unemployed,2.62,Good,4,Enugu,0.21,Upper-Middle,1.57
APP_001980,UNI_014,BSc,235154,99918,2,0,1,Parent,0,Unemployed,4.05,Good,3,Anambra,0.26,Lower-Middle,2.35
APP_001981,UNI_020,BSc,120131,235382,1,0,0,Parent,0,Unemployed,4.02,Good,3,Benue,0.59,Upper-Middle,0.51
APP_001982,UNI_029,ND,282565,187102,5,0,0,Parent,0,Unemployed,4.46,Good,2,Kogi,0.36,Upper-Middle,1.51
APP_001983,UNI_030,BSc,215282,24638,6,0,0,Parent,0,Part-time,1.61,Good,4,Lagos,0.66,Low,8.74
APP_001984,UNI_017,HND,325152,219474,0,0,0,None,0,Part-time,4.39,Good,1,Ondo,0.52,Upper-Middle,1.48
APP_001985,UNI_029,BSc,331231,77000,5,0,0,Parent,0,Unemployed,4.11,Good,3,Kogi,0.25,Lower-Middle,4.3
APP_001986,UNI_030,ND,195663,29251,3,0,0,None,0,Part-time,3.23,Good,4,Ondo,0.57,Low,6.69
APP_001987,UNI_021,MSc,425749,334791,1,1,0,Parent,0,Unemployed,2.03,Probation,3,Kaduna,0.64,High,1.27
APP_001988,UNI_012,BSc,114851,259949,0,0,0,Parent,1,Unemployed,3.3,Good,4,Oyo,0.59,High,0.44
APP_001989,UNI_025,HND,369009,246519,7,1,0,None,0,Unemployed,2.14,Probation,1,Osun,0.38,Upper-Middle,1.5
APP_001990,UNI_016,BSc,425750,279229,1,0,1,Parent,0,Part-time,4.68,Good,4,Borno,0.22,High,1.52
APP_001991,UNI_024,ND,215230,339389,2,0,0,None,0,Unemployed,3.84,Good,1,Abuja,0.49,High,0.63
APP_001992,UNI_012,MSc,201497,89676,3,0,0,None,0,Unemployed,3.47,Good,1,Benue,0.66,Lower-Middle,2.25
APP_001993,UNI_015,BSc,399996,346126,4,0,0,None,0,Unemployed,4.18,Good,3,Kano,0.25,High,1.16
APP_001994,UNI_025,HND,391483,72203,5,0,0,None,0,Unemployed,3.26,Good,1,Benue,0.84,Lower-Middle,5.42
APP_001995,UNI_010,BSc,443230,74617,6,0,0,Parent,0,Full-time,1.7,Good,1,Benue,0.44,Lower-Middle,5.94
APP_001996,UNI_030,ND,362716,100212,3,1,0,None,0,Unemployed,2.35,Good,3,Nasarawa,0.44,Lower-Middle,3.62
APP_001997,UNI_025,MSc,255541,275752,3,0,0,Guardian,0,Part-time,4.74,Good,1,Borno,0.43,High,0.93
APP_001998,UNI_007,ND,423205,288149,2,0,0,Guardian,1,Unemployed,4.31,Good,1,Oyo,0.83,High,1.47
APP_001999,UNI_020,BSc,271933,222478,0,0,0,Parent,0,Unemployed,4.56,Good,4,Rivers,0.86,Upper-Middle,1.22
APP_002000,UNI_005,BSc,98456,199307,3,0,0,Parent,1,Part-time,1.82,Good,3,Ekiti,0.82,Upper-Middle,0.49
APP_002001,UNI_001,MSc,397947,294117,0,0,0,Guardian,0,Unemployed,2.32,Good,1,Plateau,0.75,High,1.35
APP_002002,UNI_030,HND,407777,329120,0,0,0,Parent,0,Part-time,1.71,Good,1,Nasarawa,0.38,High,1.24
APP_002003,UNI_017,BSc,286091,37804,2,0,0,None,0,Part-time,4.21,Good,4,Kano,0.72,Low,7.57
APP_002004,UNI_003,BSc,116232,108613,3,0,0,Parent,1,Part-time,2.07,Probation,4,Ekiti,0.4,Lower-Middle,1.07
APP_002005,UNI_013,BSc,147323,329420,5,0,0,None,0,Part-time,2.85,Good,2,Kaduna,0.46,High,0.45
APP_002006,UNI_014,ND,448211,44680,2,0,0,Parent,0,Part-time,2.39,Good,4,Enugu,0.3,Low,10.03
APP_002007,UNI_024,HND,358236,343111,2,0,0,Parent,0,Part-time,4.57,Good,4,Osun,0.57,High,1.04
APP_002008,UNI_030,HND,343276,36862,4,0,0,Parent,0,Unemployed,3.51,Good,1,Kano,0.76,Low,9.31
APP_002009,UNI_018,BSc,288922,107438,5,0,0,None,0,Unemployed,4.14,Good,1,Borno,0.67,Lower-Middle,2.69
APP_002010,UNI_004,HND,315253,255953,2,1,0,None,0,Part-time,3.49,Good,4,Borno,0.46,High,1.23
APP_002011,UNI_018,BSc,299190,190625,4,0,0,Guardian,0,Unemployed,3.52,Good,4,Rivers,0.67,Upper-Middle,1.57
APP_002012,UNI_030,HND,211024,219646,7,0,0,Parent,0,Unemployed,2.76,Good,1,Nasarawa,0.64,Upper-Middle,0.96
APP_002013,UNI_005,BSc,337075,80313,0,0,0,Parent,0,Unemployed,2.29,Good,3,Enugu,0.58,Lower-Middle,4.2
APP_002014,UNI_025,MSc,308844,184033,5,0,0,Parent,0,Unemployed,2.65,Good,2,Enugu,0.39,Upper-Middle,1.68
APP_002015,UNI_016,BSc,329596,313706,5,0,0,Parent,0,Unemployed,2.47,Good,2,Benue,0.22,High,1.05
APP_002016,UNI_001,BSc,355212,177137,0,0,0,Parent,0,Unemployed,3.78,Good,3,Kaduna,0.23,Upper-Middle,2.01
APP_002017,UNI_021,HND,259598,183156,7,0,0,None,0,Part-time,2.89,Good,3,Ondo,0.87,Upper-Middle,1.42
APP_002018,UNI_014,ND,195729,333182,1,0,0,Parent,0,Part-time,3.32,Probation,3,Plateau,0.81,High,0.59
APP_002019,UNI_015,HND,156593,270982,5,0,0,Guardian,0,Unemployed,4.04,Good,3,Benue,0.37,High,0.58
APP_002020,UNI_009,BSc,135041,88116,7,1,0,Parent,0,Part-time,2.38,Good,4,Kano,0.34,Lower-Middle,1.53
APP_002021,UNI_015,BSc,310230,112080,6,0,0,Parent,0,Unemployed,2.9,Probation,1,Kaduna,0.41,Lower-Middle,2.77
APP_002022,UNI_017,MSc,315114,82278,1,0,0,None,0,Full-time,3.21,Probation,3,Kano,0.6,Lower-Middle,3.83
APP_002023,UNI_025,BSc,405516,130549,0,0,0,Guardian,0,Unemployed,1.68,Good,4,Kogi,0.21,Upper-Middle,3.11
APP_002024,UNI_024,BSc,147562,131937,3,0,0,Parent,0,Unemployed,2.0,Good,3,Nasarawa,0.82,Upper-Middle,1.12
APP_002025,UNI_004,BSc,434243,335940,1,0,0,Parent,0,Full-time,1.71,Good,2,Osun,0.74,High,1.29
APP_002026,UNI_012,BSc,144046,162349,2,0,0,None,0,Unemployed,3.98,Good,2,Benue,0.57,Upper-Middle,0.89
APP_002027,UNI_027,HND,438602,256999,5,0,0,Parent,0,Unemployed,2.49,Good,4,Ekiti,0.81,High,1.71
APP_002028,UNI_026,BSc,218161,86411,6,0,0,None,0,Unemployed,2.89,Good,3,Plateau,0.58,Lower-Middle,2.52
APP_002029,UNI_005,BSc,358767,228262,1,1,0,Parent,0,Unemployed,3.72,Good,4,Borno,0.26,Upper-Middle,1.57
APP_002030,UNI_029,BSc,391785,211141,5,0,0,Parent,0,Part-time,4.69,Good,2,Kaduna,0.59,Upper-Middle,1.86
